time,.m_nShipID,.m_fltHeading,.m_fltVel_U,.m_fltPos_X,.m_fltPos_Y
2024/07/30/14:40:36.560144,"(2000, 2001, 2002, 2003)","(-8.6898193359375, 181.84283447265625, -261.7861328125, 58.55078125)","(0.6592766046524048, 0.5408574938774109, 0.4904133677482605, 0.32439133524894714)","(196.60231018066406, 106.82376861572266, -1002.4754638671875, -999.2930908203125)","(213.80679321289062, 203.43704223632812, -999.7405395507812, -1001.3839721679688)"
2024/07/30/14:40:36.660311,"(2000, 2001, 2002, 2003)","(-8.623291015625, 181.84283447265625, -262.37109375, 58.97265625)","(0.6593533754348755, 0.5408574938774109, 0.4904128909111023, 0.324390172958374)","(196.66729736328125, 106.76970672607422, -1002.4978637695312, -999.26806640625)","(213.795654296875, 203.435302734375, -999.6968994140625, -1001.3634033203125)"
2024/07/30/14:40:36.759828,"(2000, 2001, 2002, 2003)","(-8.557373046875, 181.84283447265625, -262.955078125, 59.39453125)","(0.6594299077987671, 0.5408574938774109, 0.4904124140739441, 0.3243890106678009)","(196.7322998046875, 106.71565246582031, -1002.519775390625, -999.2431640625)","(213.7845916748047, 203.43356323242188, -999.653076171875, -1001.3425903320312)"
2024/07/30/14:40:36.860000,"(2000, 2001, 2002, 2003)","(-8.49267578125, 181.84283447265625, -263.5341796875, 59.81640625)","(0.659505307674408, 0.5408574938774109, 0.4904119372367859, 0.3243878483772278)","(196.7966766357422, 106.6621322631836, -1002.5410766601562, -999.2183837890625)","(213.77369689941406, 203.4318389892578, -999.6094360351562, -1001.3216552734375)"
2024/07/30/14:40:36.960087,"(2000, 2001, 2002, 2003)","(-8.42718505859375, 181.84283447265625, -264.1240234375, 60.23828125)","(0.6595818400382996, 0.5408574938774109, 0.4904114603996277, 0.32438668608665466)","(196.86236572265625, 106.60753631591797, -1002.5623168945312, -999.1937866210938)","(213.7626495361328, 203.43008422851562, -999.564697265625, -1001.3004760742188)"
2024/07/30/14:40:37.060483,"(2000, 2001, 2002, 2003)","(-8.36346435546875, 181.84283447265625, -264.703125, 60.6552734375)","(0.6596565246582031, 0.5408574938774109, 0.49041101336479187, 0.3243855834007263)","(196.92678833007812, 106.55401611328125, -1002.5827026367188, -999.1696166992188)","(213.75189208984375, 203.42835998535156, -999.5206298828125, -1001.2793579101562)"
2024/07/30/14:40:37.160256,"(2000, 2001, 2002, 2003)","(-8.29937744140625, 181.84283447265625, -265.29296875, 61.08203125)","(0.6597315073013306, 0.5408574938774109, 0.49041053652763367, 0.3243844509124756)","(196.9918670654297, 106.49996185302734, -1002.60302734375, -999.1450805664062)","(213.7410888671875, 203.42662048339844, -999.4754638671875, -1001.2576293945312)"
2024/07/30/14:40:37.260503,"(2000, 2001, 2002, 2003)","(-8.23504638671875, 181.84283447265625, -265.876953125, 61.50390625)","(0.6598067879676819, 0.5408574938774109, 0.49041008949279785, 0.32438331842422485)","(197.0576171875, 106.44535827636719, -1002.6227416992188, -999.1209716796875)","(213.73025512695312, 203.42486572265625, -999.4305419921875, -1001.2359619140625)"
2024/07/30/14:40:37.360400,"(2000, 2001, 2002, 2003)","(-8.1722412109375, 181.84283447265625, -266.4560546875, 61.9208984375)","(0.6598801612854004, 0.5408574938774109, 0.4904096722602844, 0.3243822157382965)","(197.12208557128906, 106.391845703125, -1002.6417236328125, -999.0972290039062)","(213.71969604492188, 203.4231414794922, -999.3858642578125, -1001.2142944335938)"
2024/07/30/14:40:37.460330,"(2000, 2001, 2002, 2003)","(-8.1083984375, 181.84283447265625, -267.0458984375, 62.3466796875)","(0.6599545478820801, 0.5408574938774109, 0.4904092252254486, 0.32438111305236816)","(197.18788146972656, 106.33724212646484, -1002.6607055664062, -999.0732421875)","(213.70899963378906, 203.42138671875, -999.340087890625, -1001.1920166015625)"
2024/07/30/14:40:37.559898,"(2000, 2001, 2002, 2003)","(-8.04608154296875, 181.84283447265625, -267.625, 62.7646484375)","(0.6600269675254822, 0.5408574938774109, 0.4904088079929352, 0.3243800401687622)","(197.25238037109375, 106.28372955322266, -1002.6787719726562, -999.0498046875)","(213.6985626220703, 203.41966247558594, -999.2950439453125, -1001.1700439453125)"
2024/07/30/14:40:37.659998,"(2000, 2001, 2002, 2003)","(-7.98260498046875, 181.84283447265625, -268.21484375, 63.1904296875)","(0.6601003408432007, 0.5408574938774109, 0.49040839076042175, 0.32437893748283386)","(197.31822204589844, 106.22913360595703, -1002.69677734375, -999.026123046875)","(213.68800354003906, 203.41790771484375, -999.2489013671875, -1001.1473999023438)"
2024/07/30/14:40:37.760036,"(2000, 2001, 2002, 2003)","(-7.91986083984375, 181.84283447265625, -268.7998046875, 63.6123046875)","(0.6601724624633789, 0.5408574938774109, 0.4904079735279083, 0.3243778645992279)","(197.38340759277344, 106.1750717163086, -1002.7141723632812, -999.0028076171875)","(213.67759704589844, 203.41616821289062, -999.2030029296875, -1001.1248779296875)"
2024/07/30/14:40:37.860554,"(2000, 2001, 2002, 2003)","(-7.85723876953125, 181.84283447265625, -269.3837890625, 64.0341796875)","(0.6602440476417542, 0.5408574938774109, 0.4904075860977173, 0.32437682151794434)","(197.44862365722656, 106.12101745605469, -1002.7310180664062, -998.9796752929688)","(213.66726684570312, 203.4144287109375, -999.156982421875, -1001.1021118164062)"
2024/07/30/14:40:37.960092,"(2000, 2001, 2002, 2003)","(-7.794677734375, 181.84283447265625, -269.9677734375, 64.4560546875)","(0.6603150963783264, 0.5408574938774109, 0.49040716886520386, 0.3243757486343384)","(197.51385498046875, 106.06695556640625, -1002.7474365234375, -998.9567260742188)","(213.65699768066406, 203.41268920898438, -999.1107788085938, -1001.0792236328125)"
2024/07/30/14:40:38.060245,"(2000, 2001, 2002, 2003)","(-7.732177734375, 181.84283447265625, -270.552734375, 64.8779296875)","(0.6603855490684509, 0.5408574938774109, 0.4904067814350128, 0.3243747055530548)","(197.57908630371094, 106.01290130615234, -1002.763427734375, -998.9338989257812)","(213.6468048095703, 203.41094970703125, -999.0643920898438, -1001.05615234375)"
2024/07/30/14:40:38.160216,"(2000, 2001, 2002, 2003)","(-7.67120361328125, 181.84283447265625, -271.13671875, 65.2998046875)","(0.6604479551315308, 0.5408574938774109, 0.4904063940048218, 0.32437369227409363)","(197.6443634033203, 105.9588394165039, -1002.7788696289062, -998.9112548828125)","(213.6366729736328, 203.40921020507812, -999.0178833007812, -1001.0328979492188)"
2024/07/30/14:40:38.260211,"(2000, 2001, 2002, 2003)","(-7.6121826171875, 181.84283447265625, -271.7158203125, 65.7177734375)","(0.6605099439620972, 0.5408574938774109, 0.49040600657463074, 0.32437267899513245)","(197.708984375, 105.90532684326172, -1002.793701171875, -998.8890380859375)","(213.62672424316406, 203.40748596191406, -998.9716186523438, -1001.009765625)"
2024/07/30/14:40:38.360286,"(2000, 2001, 2002, 2003)","(-7.5533447265625, 181.84283447265625, -272.3056640625, 66.1435546875)","(0.660573422908783, 0.5408574938774109, 0.4904056489467621, 0.3243716359138489)","(197.77493286132812, 105.85072326660156, -1002.8084106445312, -998.8665161132812)","(213.61663818359375, 203.40573120117188, -998.92431640625, -1000.9859619140625)"
2024/07/30/14:40:38.460186,"(2000, 2001, 2002, 2003)","(-7.49639892578125, 181.84283447265625, -272.890625, 66.5654296875)","(0.6606364250183105, 0.5408574938774109, 0.49040529131889343, 0.3243706226348877)","(197.8402557373047, 105.79666900634766, -1002.8224487304688, -998.8444213867188)","(213.60671997070312, 203.40399169921875, -998.8773193359375, -1000.9622192382812)"
2024/07/30/14:40:38.560192,"(2000, 2001, 2002, 2003)","(-7.440673828125, 181.84283447265625, -273.474609375, 66.9873046875)","(0.6606996655464172, 0.5408574938774109, 0.4904049038887024, 0.3243696391582489)","(197.90557861328125, 105.74260711669922, -1002.8359985351562, -998.822509765625)","(213.5968780517578, 203.40225219726562, -998.8302001953125, -1000.9382934570312)"
2024/07/30/14:40:38.660850,"(2000, 2001, 2002, 2003)","(-7.3861083984375, 181.84283447265625, -274.0595703125, 67.4091796875)","(0.6607629656791687, 0.5408574938774109, 0.49040454626083374, 0.3243686556816101)","(197.97093200683594, 105.68855285644531, -1002.8490600585938, -998.8007202148438)","(213.58709716796875, 203.4005126953125, -998.782958984375, -1000.9142456054688)"
2024/07/30/14:40:38.760287,"(2000, 2001, 2002, 2003)","(-7.3326416015625, 181.84283447265625, -274.6435546875, 67.8310546875)","(0.6608263850212097, 0.5408574938774109, 0.4904042184352875, 0.3243676722049713)","(198.0363006591797, 105.63449096679688, -1002.8616943359375, -998.7791137695312)","(213.577392578125, 203.39877319335938, -998.7355346679688, -1000.8900146484375)"
2024/07/30/14:40:38.859830,"(2000, 2001, 2002, 2003)","(-7.28033447265625, 181.84283447265625, -275.2275390625, 68.2529296875)","(0.6608899235725403, 0.5408574938774109, 0.4904038608074188, 0.3243666887283325)","(198.1016845703125, 105.58043670654297, -1002.873779296875, -998.7577514648438)","(213.56773376464844, 203.39703369140625, -998.6880493164062, -1000.8656616210938)"
2024/07/30/14:40:38.959926,"(2000, 2001, 2002, 2003)","(-7.22900390625, 181.84283447265625, -275.8125, 68.6748046875)","(0.6609537601470947, 0.5408574938774109, 0.49040353298187256, 0.3243657350540161)","(198.16708374023438, 105.52638244628906, -1002.8853759765625, -998.7365112304688)","(213.5581512451172, 203.39529418945312, -998.640380859375, -1000.8411254882812)"
2024/07/30/14:40:39.059844,"(2000, 2001, 2002, 2003)","(-7.1785888671875, 181.84283447265625, -276.396484375, 69.0966796875)","(0.661017894744873, 0.5408574938774109, 0.4904032051563263, 0.3243647813796997)","(198.23248291015625, 105.47232055664062, -1002.8965454101562, -998.7154541015625)","(213.5486297607422, 203.3935546875, -998.5926513671875, -1000.8164672851562)"
2024/07/30/14:40:39.160275,"(2000, 2001, 2002, 2003)","(-7.1295166015625, 181.84283447265625, -276.9755859375, 69.5146484375)","(0.6610815525054932, 0.5408574938774109, 0.49040287733078003, 0.3243638575077057)","(198.29725646972656, 105.4188003540039, -1002.9071044921875, -998.69482421875)","(213.53927612304688, 203.39183044433594, -998.5452270507812, -1000.7918701171875)"
2024/07/30/14:40:39.260935,"(2000, 2001, 2002, 2003)","(-7.079833984375, 181.84283447265625, -277.5712890625, 69.9443359375)","(0.6611473560333252, 0.5408574938774109, 0.49040254950523376, 0.3243629038333893)","(198.364013671875, 105.36366271972656, -1002.91748046875, -998.6737670898438)","(213.52967834472656, 203.3900604248047, -998.4962768554688, -1000.766357421875)"
2024/07/30/14:40:39.359827,"(2000, 2001, 2002, 2003)","(-7.03277587890625, 181.84283447265625, -278.14453125, 70.3583984375)","(0.6612107157707214, 0.5408574938774109, 0.4904022216796875, 0.32436200976371765)","(198.42816162109375, 105.3106918334961, -1002.9269409179688, -998.6536254882812)","(213.52053833007812, 203.3883514404297, -998.44921875, -1000.74169921875)"
2024/07/30/14:40:39.459912,"(2000, 2001, 2002, 2003)","(-6.9849853515625, 181.84283447265625, -278.734375, 70.7841796875)","(0.6612761616706848, 0.5408574938774109, 0.4904019236564636, 0.32436108589172363)","(198.49429321289062, 105.25608825683594, -1002.9362182617188, -998.6331176757812)","(213.51116943359375, 203.3865966796875, -998.4005126953125, -1000.7161865234375)"
2024/07/30/14:40:39.559769,"(2000, 2001, 2002, 2003)","(-6.93829345703125, 181.84283447265625, -279.318359375, 71.2060546875)","(0.6613409519195557, 0.5408574938774109, 0.49040162563323975, 0.3243601620197296)","(198.55978393554688, 105.20203399658203, -1002.9448852539062, -998.613037109375)","(213.50193786621094, 203.38485717773438, -998.352294921875, -1000.6907348632812)"
2024/07/30/14:40:39.660739,"(2000, 2001, 2002, 2003)","(-6.8922119140625, 181.84283447265625, -279.9033203125, 71.6279296875)","(0.6614058613777161, 0.5408574938774109, 0.4904012978076935, 0.324359267950058)","(198.6252899169922, 105.1479721069336, -1002.953125, -998.5930786132812)","(213.49278259277344, 203.38311767578125, -998.3038940429688, -1000.6651611328125)"
2024/07/30/14:40:39.760033,"(2000, 2001, 2002, 2003)","(-6.8466796875, 181.84283447265625, -280.4873046875, 72.0498046875)","(0.6614707112312317, 0.5408574938774109, 0.4904009997844696, 0.32435837388038635)","(198.6907958984375, 105.09391784667969, -1002.9608154296875, -998.5733642578125)","(213.4836883544922, 203.38137817382812, -998.2554931640625, -1000.639404296875)"
2024/07/30/14:40:39.860246,"(2000, 2001, 2002, 2003)","(-6.80169677734375, 181.84283447265625, -281.072265625, 72.4716796875)","(0.6615355610847473, 0.5408574938774109, 0.4904007315635681, 0.3243575096130371)","(198.75633239746094, 105.03985595703125, -1002.968017578125, -998.5538330078125)","(213.47463989257812, 203.379638671875, -998.2069702148438, -1000.613525390625)"
2024/07/30/14:40:39.959859,"(2000, 2001, 2002, 2003)","(-6.75714111328125, 181.84283447265625, -281.65625, 72.8935546875)","(0.6616003513336182, 0.5408574938774109, 0.49040043354034424, 0.32435664534568787)","(198.82188415527344, 104.98580169677734, -1002.9747314453125, -998.534423828125)","(213.4656524658203, 203.37789916992188, -998.1583862304688, -1000.5875244140625)"
2024/07/30/14:40:40.059882,"(2000, 2001, 2002, 2003)","(-6.71307373046875, 181.84283447265625, -282.2412109375, 73.3154296875)","(0.6616650819778442, 0.5408574938774109, 0.49040016531944275, 0.3243557810783386)","(198.88743591308594, 104.9317398071289, -1002.98095703125, -998.5152587890625)","(213.4567108154297, 203.37615966796875, -998.1097412109375, -1000.5613403320312)"
2024/07/30/14:40:40.160121,"(2000, 2001, 2002, 2003)","(-6.66986083984375, 181.84283447265625, -282.8193359375, 73.732421875)","(0.6617290377616882, 0.5408574938774109, 0.49039986729621887, 0.3243549168109894)","(198.95236206054688, 104.87822723388672, -1002.9866333007812, -998.4964599609375)","(213.4479217529297, 203.3744354248047, -998.0615234375, -1000.5352783203125)"
2024/07/30/14:40:40.260559,"(2000, 2001, 2002, 2003)","(-6.62615966796875, 181.84283447265625, -283.41015625, 74.1591796875)","(0.6617941856384277, 0.5408574938774109, 0.4903995990753174, 0.3243540823459625)","(199.0186004638672, 104.8236312866211, -1002.9918823242188, -998.4775390625)","(213.4390106201172, 203.3726806640625, -998.0122680664062, -1000.5086059570312)"
2024/07/30/14:40:40.359940,"(2000, 2001, 2002, 2003)","(-6.583251953125, 181.84283447265625, -283.994140625, 74.5810546875)","(0.6618585586547852, 0.5408574938774109, 0.4903993308544159, 0.32435324788093567)","(199.08421325683594, 104.76956939697266, -1002.9966430664062, -998.4589233398438)","(213.43023681640625, 203.37094116210938, -997.9635009765625, -1000.4819946289062)"
2024/07/30/14:40:40.460287,"(2000, 2001, 2002, 2003)","(-6.540771484375, 181.84283447265625, -284.578125, 75.0029296875)","(0.6619227528572083, 0.5408574938774109, 0.4903990626335144, 0.3243524134159088)","(199.1498260498047, 104.71551513671875, -1003.0008544921875, -998.4405517578125)","(213.42152404785156, 203.36920166015625, -997.9146118164062, -1000.4552612304688)"
2024/07/30/14:40:40.560679,"(2000, 2001, 2002, 2003)","(-6.49853515625, 181.84283447265625, -285.1630859375, 75.4248046875)","(0.661986768245697, 0.5408574938774109, 0.4903988242149353, 0.32435157895088196)","(199.2154541015625, 104.66145324707031, -1003.0045776367188, -998.42236328125)","(213.41285705566406, 203.36746215820312, -997.86572265625, -1000.4284057617188)"
2024/07/30/14:40:40.659976,"(2000, 2001, 2002, 2003)","(-6.4566650390625, 181.84283447265625, -285.7470703125, 75.845703125)","(0.6620506048202515, 0.5408574938774109, 0.4903985559940338, 0.3243507742881775)","(199.28109741210938, 104.6073989868164, -1003.0078125, -998.4043579101562)","(213.4042510986328, 203.36572265625, -997.8167724609375, -1000.4014282226562)"
2024/07/30/14:40:40.760004,"(2000, 2001, 2002, 2003)","(-6.41552734375, 181.84283447265625, -286.326171875, 76.263671875)","(0.6621136665344238, 0.5408574938774109, 0.4903983175754547, 0.3243499994277954)","(199.34609985351562, 104.55387878417969, -1003.0105590820312, -998.38671875)","(213.39578247070312, 203.364013671875, -997.768310546875, -1000.3745727539062)"
2024/07/30/14:40:40.859908,"(2000, 2001, 2002, 2003)","(-6.37493896484375, 181.84283447265625, -286.921875, 76.6943359375)","(0.6621682047843933, 0.5408574938774109, 0.4903980493545532, 0.32434916496276855)","(199.41307067871094, 104.49874114990234, -1003.0128173828125, -998.3687744140625)","(213.38711547851562, 203.3622283935547, -997.7183837890625, -1000.3468017578125)"
2024/07/30/14:40:40.960072,"(2000, 2001, 2002, 2003)","(-6.33758544921875, 181.84283447265625, -287.4951171875, 77.107421875)","(0.6622211337089539, 0.5408574938774109, 0.4903978109359741, 0.32434841990470886)","(199.47744750976562, 104.44576263427734, -1003.0145263671875, -998.3517456054688)","(213.37884521484375, 203.36053466796875, -997.6703491210938, -1000.3199462890625)"
2024/07/30/14:40:41.059904,"(2000, 2001, 2002, 2003)","(-6.3004150390625, 181.84283447265625, -288.0908203125, 77.5380859375)","(0.6622768044471741, 0.5408574938774109, 0.490397572517395, 0.3243476152420044)","(199.54444885253906, 104.390625, -1003.0157470703125, -998.334228515625)","(213.3702850341797, 203.35874938964844, -997.6203002929688, -1000.2919311523438)"
2024/07/30/14:40:41.160262,"(2000, 2001, 2002, 2003)","(-6.26580810546875, 181.84283447265625, -288.6689453125, 77.955078125)","(0.6623313426971436, 0.5408574938774109, 0.4903973340988159, 0.3243468403816223)","(199.6094970703125, 104.33710479736328, -1003.0164794921875, -998.3173828125)","(213.36204528808594, 203.35702514648438, -997.57177734375, -1000.2645874023438)"
